,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
1006,2768325,902,retweet,f13c67e799cb96b6a5c3a6410945b9c1ec30aaaed8b26f29979f4f4f0cf86e27,RT @pcogovph President Ferdinand R. Marcos Jr. said Tuesday he expects to see the inflation rate going down with the drop in the prices of fuel prices and imported agricultural products despite the inflation increasing further at 8.7 percent in January 2023. READ: https://t.co/MitqsQKLQs https://t.co/j2K08rSdAX,,1675767634,Twitter,,2023 agricultural drop expects ferdinand fuel imported increasing inflation inflation january jr marcos percent president prices prices products rate read rt tuesday,22,social_and_economic_issues,,28,85,supportive,,0
510,7046297,7660,retweet,c67bf171d0ec02ead35ae3f16b6646252efbad07e4de1cfd2f564d559bd80a1f,"RT @cnnphilippines JUST IN: President Ferdinand Marcos Jr. has signed an executive order directing all government agencies and offices to adopt the Philippine Development Plan for 2023-2028. The plan sets the roadmap for economic recovery, the Presidential Communications Office says. https://t.co/vRO5gth8xx",,1675056372,Twitter,,2023 2028 adopt agencies communications development directing economic executive ferdinand government jr marcos office offices order philippine plan plan president presidential recovery roadmap rt sets signed,26,social_and_economic_issues,,41,131,supportive,,0
991,4578762,902,retweet,d543ef711791db06a19cbd4f93f8ecebbd9c56e3628e8effdbacc2fd41098bd3,"RT @opsgovph The administration of President Ferdinand R. Marcos Jr. has stepped up efforts to address housing woes with the kick-off of its flagship program aimed at constructing over 6 million houses, which is expected to benefit some 30 million Filipinos. Read: https://t.co/RJqtcqbdvY https://t.co/slJ8QSAJQV",,1672560445,Twitter,,address administration aimed benefit constructing efforts expected ferdinand filipinos flagship houses housing jr kick marcos million million president program read rt stepped woes,23,social_and_economic_issues,,37,85,supportive,,0
1215,4445418,9507,retweet,9432396db0b42efbc1275e6162eba8b67b53f0b4c32fa1b5be0982a11a45ca91,"RT @opsgovph President Ferdinand R. Marcos Jr.’s state visit to China is set to yield key agreements to bolster the government’s “Build Better More” infrastructure agenda, Finance Secretary Benjamin Diokno said Wednesday. READ: https://t.co/pQ3B2tja8E https://t.co/79iJqgxuzF",,1672838385,Twitter,,agenda agreements benjamin bolster build china diokno ferdinand finance government infrastructure jr key marcos president read rt secretary set state visit wednesday yield,23,social_and_economic_issues,,33,113,supportive,,0
490,5837998,7660,retweet,3ffa30340e3a4570192d44159b2008e8d3ba294b9740da4be872550ebd906a3e,RT @batanggueno This can again put the name Marcos in the Guinness World Record! Imagine the son of the top ranked plunderer in the world who's enjoying the fruits of stolen money telling us that he will strengthen the anti corruption while he wont even pay his taxes! https://t.co/yv9sU6XihH,,1678963319,Twitter,,anti corruption enjoying fruits guinness imagine marcos money pay plunderer put ranked record rt son stolen strengthen taxes telling top wont world world,23,social_and_economic_issues,,28,131,opposing,,0
120,7036726,10307,retweet,d589fcc1922864f80f87e3eeec1c1526e1bccc9ca84e683bb036844ac2a58f0f,"RT @the_pearl_lover After ko malaman na sa atin pa din pala ang bagsak pag pumalpak ang Maharlika Investment Fund, mas lalo kong napagtanto na hindi talaga para sa Pilipino ito kundi para sa pamilyang Marcos lang. Legalized Scam!",,1675622164,Twitter,,ang ang atin bagsak din fund hindi investment ito ko kong kundi lalo lang legalized maharlika malaman marcos mas na na napagtanto pa pag pala pamilyang para para pilipino pumalpak rt sa sa sa scam talaga,36,social_and_economic_issues,,32,53,opposing,,0
15658,772828,950,reply,ff740df70f32a412ef09172c880c9d7ccb9dcc50c4ec98153c0e53eda1084999,"Digital Pilipinas, now the largest private sector-led movement for creating an innovation and technology ecosystem in the country that is actively engaged in a global digital economy, continues to bring the best and brightest of the Philippines to ASEAN and the rest of the world.",,1680252529,Twitter,,actively asean brightest bring continues country creating digital digital economy ecosystem engaged global innovation largest led movement philippines pilipinas private rest sector technology world,24,social_and_economic_issues,,21,157,neutral,,0
1047,4973327,8323,retweet,76dfa810a8e0700f7818a3e91492d95fbaa56ebc04743b67017112e0eb6e2645,"RT Špnaovph NOW: President Marcos delivers speech. ""Many, thank you so much for the very warm welcome you gave me... you were among those who became very industry... you gave us a big vote so we had to come here to thank you, heys. typs:/tco./AS1Udqv",,1674286144,Twitter,,as1udqv big delivers gave gave heys industry marcos president rt speech tco typs vote warm špnaovph,16,social_and_economic_issues,,14,283,supportive,,0
3243,5991637,5209,retweet,c4159fcf25c6428226f17784bd4b5fdd0ea3353f782b8c2a76f9120b8cce5450,"RT ŏppiio To All the Filispis who toil priority day in and day out, we last you. (The Filipino worker is alive!"" - PNP Chief, Police Benjamin CPorda Jpts:/tco/txttyqGtps/tcop./VedVVVet96e tils:/t/tco505vet",,1682917253,Twitter,,alive benjamin chief cporda day day filipino filispis jpts pnp police priority rt tco tco505vet tcop tils toil txttyqgtps vedvvvet96e worker ŏppiio,22,social_and_economic_issues,,26,63,neutral,,0
196,4667878,5747,retweet,aee2e1c29be03380603743673de352ffde281e638d122c8ee3520f51f3d3afe7,"RT ęverafiles VENRA FACT CHECK: Marcos’s statement that ‘ PH comes first in the rise of an economy in Asia-Pacic, world NOT TRUE hastps://t.co/80dtzPrcun",,1675392373,Twitter,,80dtzprcun asia check economy fact hastps marcos pacic ph rise rt statement true venra world ęverafiles,16,social_and_economic_issues,,63,120,opposing,,0
13999,5738574,35723,retweet,19bbaf52ea05b0e7cf412cc3fb5f8dfe09119398f7a403fb9c1a65853852e810,RT @PCFSGlobal PCFS Global enjoins Filipino peasants in commemoration of the 1987 Mendiola Massacre where farmers lobbying for genuine land reform got violently dispersed by police and military units. https://t.co/4R8OOwveEg,,1674454673,Twitter,,commemoration dispersed enjoins farmers filipino genuine global land lobbying massacre mendiola military pcfs peasants police reform rt units violently,19,social_and_economic_issues,,10,8,opposing,,0
746,5176501,5551,retweet,f2c33f74cbbe949aff7018a625b2ecea1eabf702de781386283be5b70375c720,RT @manilabulletin President Ferdinand “Bongbong” Marcos Jr.’s decision to stay as agriculture secretary was welcomed by Go Negosyo and Private Sector Advisory Council (PSAC) Lead for Jobs Joey Concepcion. #ManilaBulletin READ: https://t.co/OeuGhpqm2e https://t.co/KgxyyVElcx,,1687129959,Twitter,,advisory agriculture bongbong concepcion council decision ferdinand jobs joey jr lead marcos negosyo president private psac read rt secretary sector stay welcomed,22,social_and_economic_issues,,18,65,supportive,,0
1049,577359,8323,retweet,a25fce295f40943194957d3dbf524fbc20484ee10199a99bfa30b18b83aa79bc,RT @smninews Marcos on reviewing the proposed Maharlika Investment Fund (MIF) https://t.co/xPp0JGbDgS,,1674509740,Twitter,,fund investment maharlika marcos mif proposed reviewing rt,8,social_and_economic_issues,,11,283,supportive,,0
1176,2615171,137293,retweet,8156f960f0052981de657b73167528fc973a2fc988292c3a6426304e5daea32c,RT @GrowlHarhar The Marcos Administration Development Plan Year 2023 to 2028. https://t.co/s3hVdpsCUf #PBBMgoodNEWS https://t.co/LMrjX7oHsQ,,1672638784,Twitter,,2028 administration development marcos plan rt year,7,social_and_economic_issues,,19,32,supportive,,0
15792,931411,160735,retweet,fe7e093dc3841423f4a03fc06cd92f6b5bbabe7eea5cef37b41646cd93c5dca3,"RT The government will keep a two-month buffer stock of sugar to ensure a sufficient reserve of sugar in the country, according to President Ferdinand Marcos Jr. l @pr1ncegolez https://t.co/zyF0px2sXg @bongbongmarcos #PolitikoNews",,1683013879,Twitter,,buffer country ensure ferdinand government jr marcos month president reserve rt stock sufficient sugar sugar,15,social_and_economic_issues,,10,11,supportive,,0
602,7150880,1342,retweet,5183141c1d13dd04a2abdf35ca7f9e4af9455242370701e0026a5de5066dd6e5,"RT @cvmalaya Lessthan 2mins and Kiko Pangilinan DELIVERED how to do better in the Department of Agriculture. If you want to secure food. You have to secure our farmers and fisherfolk, dapat buo ang suporta! - @kikopangilinan This man!!! PILIPINAS WAG NIYONG SAYANGIN! https://t.co/xdUd656are",,1674757937,Twitter,,2mins agriculture ang buo dapat delivered department farmers fisherfolk food kiko lessthan man niyong pangilinan pilipinas rt sayangin secure secure suporta wag,22,social_and_economic_issues,,26,12,neutral,,0
6665,3568156,209820,retweet,905be233c43c7b55a28edb61d8ed5bd43ac790ca2af3f2f1ba0481f0192d4d5e,"RT @sonnyafrica Marcos Jr toots horn at WEF about econ gains & growth Yet more Filipinos poor under him And he cut 4Ps cash transfers by ₱5.1B & emergency assistance programs by ₱16.4B While Congress given ₱8.6B for new & better offices, and VP Sara & himself ₱2.8B in conf & intel funds https://t.co/XYjdRhyQ0D",,1674028250,Twitter,,1b 4b 4ps 6b 8b assistance cash conf congress cut econ emergency filipinos funds gains growth horn intel jr marcos offices poor programs rt sara toots transfers vp wef ₱16 ₱2 ₱5 ₱8,33,social_and_economic_issues,,17,5,opposing,,0
512,6659257,7660,retweet,6249914521c39a3883e5e11d657ebe1a3b698678c1ff97e43c2d4828010a8a4d,"RT @cnnphilippines JUST IN: President Bongbong Marcos has approved the importation of 21,060 metric tons of onions, down from the initial recommendation of 22,000 MT, the Department of Agriculture says | @curriexcator Story soon on https://t.co/sDo55hP4UB https://t.co/dmxWnwgVsv",,1673319331,Twitter,,000 060 21 22 agriculture approved bongbong department importation initial marcos metric mt onions president recommendation rt story tons,19,social_and_economic_issues,,39,131,supportive,,0
2118,7064266,23485,retweet,8c0a74c490070d020e11f3b6630ad0f1568e65d33f714275c900da8320abb73e,"RT wivesPTVph NEWS UPDATE: President Ferdinand R. Marcos Jr. got an investment pledges from Grab campaign, which could create about 500,000 jobs. 1/4 hatps://t.co/gmVGQ4MYn",,1675335671,Twitter,,000 500 campaign create ferdinand gmvgq4myn grab hatps investment jobs jr marcos news pledges president rt update wivesptvph,18,social_and_economic_issues,,14,89,supportive,,0
1704,3206995,78698,retweet,7202815cb497e941ad2c5da24528703401fd12473deecbc9557963690f4e14ae,"RT @DahasPH On 8-15 April, 10 were killed in Marcos Jr.'s drug war. Cotabato logs 6 deaths, 5 of w/c from a police raid. Cebu, now with 10 killings since the start of '23, is the 3rd hotspot in PH. So far, no state agents were involved in the Cebu killings. Sources: https://t.co/LgQKzDegGL https://t.co/tDkCdcwM9t",,1681738252,Twitter,,15 23 3rd agents april cebu cebu cotabato deaths drug hotspot involved jr killed killings killings logs marcos ph police raid rt sources start state war,26,crime,,12,12,opposing,,0
263,3701293,902,retweet,818efdf4a2825d285785c827eb4304b2bf37ad1d11631a22332cc8b3c4a26e02,"RT @07Red2 O mga taga NAGA the bailiwick of Leni Robredo. MAKINIG @ MAGBASA! TUNAY na ipinatutupad ng gobyerno ang diwa ng reconciliation, pagkakaisa. Walang dapat pinipili, bastat taos pusong gustong makatulong. Good Job! @bongbongmarcos ✌ PBBM MAGANDANG BALITA #MoMGoesToCebu https://t.co/fVIjWubbc4",,1678518208,Twitter,,ang bailiwick balita bastat dapat diwa gobyerno good gustong ipinatutupad job leni magandang magbasa makatulong makinig mga na naga ng ng pagkakaisa pbbm pinipili pusong reconciliation robredo rt taga taos tunay walang,32,crime,,16,16,supportive,,0
33,6077081,5250,retweet,727d333b0fc1da7dc90a969b9b2171df224f82576fd8a4facd96aca7ae182449,RT @MrAndyNgo A group of eight black female youths is accused of swarming & stabbing to death a Hong Kong immigrant in Toronto. The unnamed juvenile murder suspects have not been charged with any hate crimes. https://t.co/3tCM6KL3rF,,1673906163,Twitter,,accused black charged crimes death female group hate hong immigrant juvenile kong murder rt stabbing suspects swarming toronto unnamed youths,20,crime,,1029,5,opposing,,0
1371,615151,5958,retweet,f9932542a4b96d4b0c810550851129f0a23fa29a02cc022e497618d5a6b609c5,"RT Å Daughter Laguna At the approaching short - term man on the grim Mendiola Massacre, the Childtown Laguna presents “In the Memorial of Mendiola: ED Series APT to revive the struggle of the martyrs of the Filipino citizen. 1/3 thps:/coc./8HURXa",,1673485976,Twitter,,8hurxa approaching apt childtown citizen coc daughter ed filipino grim laguna laguna man martyrs massacre memorial mendiola mendiola presents revive rt series short struggle term thps,26,crime,,11,55,opposing,,0
61,3315209,83769,retweet,e19b79dc66bd499308b1081d10362ec8e89f890d1df1ce269f99b1b8cefe00e9,RT @JudicialWatch .@TomFitton: Ashli Babbitt Shooter Housed in ‘Distinguished Visitor Suite’ at Military Base for MONTHS Read at https://t.co/pj584AGjY3 https://t.co/WRyzRjPZYP,,1673452260,Twitter,,ashli babbitt base distinguished housed military months read rt shooter suite visitor,12,crime,,154,5,opposing,,0
1457,3591811,11655,retweet,087adde714b02199544ac3e8da42243c0f640c1fe2a6d6fc73dc118211609417,"RT @globaltimesnews Chinese Foreign Ministry on Friday criticized the #US for its irresponsible position on #cyberattacks, as it puts the world's critical infrastructure at risk and raises the possibility of a Nord Stream-style attack in #cyberspace. https://t.co/sRtIFY9bN2",,1685154065,Twitter,,attack chinese critical criticized cyberspace foreign friday infrastructure irresponsible ministry nord position possibility puts raises risk rt stream style world,20,crime,,10,5,opposing,,0
